Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_S1_p;backward;transe;100;0.5;3;r2n;[37.975144672393796, 2.661683227059284];[1.4984, 0.0023];[1.5547, 0.0025];[1.4421, 0.0026];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.0074];[0.3259, 0.0116];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4116, 0.0066];[0.4272, 0.0057];[0.3961, 0.008];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.641, 0.0176];[0.55, 0.011];[0.636, 0.0356];[0.742, 0.0371];[0.956, 0.0206];[0.8811, 0.0053];[0.9092, 0.0085];[0.853, 0.0154];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.738, 0.025];[0.604, 0.0445];[0.824, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;sbr;[23.383498859405517, 0.8011581952349405];[1.5547, 0.0025];[1.5547, 0.0025];[1.5547, 0.0025];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4272, 0.0057];[0.4272, 0.0057];[0.4272, 0.0057];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;rnm;[24.63449330329895, 2.7852221948898324];[1.5547, 0.0025];[1.5547, 0.0025];[1.5547, 0.0025];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4272, 0.0057];[0.4272, 0.0057];[0.4272, 0.0057];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;no_reasoner;[24.015142726898194, 2.5614184190833504];[3.3469, 0.0019];[1.5521, 0.0039];[5.1416, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0027];[0.4265, 0.0055];[1.4023, 0.0];[0.6428, 0.0113];[0.558, 0.0172];[0.64, 0.0167];[0.726, 0.0185];[0.948, 0.016];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;dcr;[33.61213068962097, 2.981960728833426];[1.4502, 0.0086];[1.5547, 0.0025];[1.3372, 0.0179];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6632, 0.0122];[0.4229, 0.0192];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4042, 0.0145];[0.4272, 0.0057];[0.3727, 0.0294];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6844, 0.0331];[0.596, 0.0388];[0.69, 0.019];[0.764, 0.0314];[0.948, 0.0172];[0.6929, 0.017];[0.9092, 0.0085];[0.468, 0.0401];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.8264, 0.0205];[0.728, 0.0271];[0.884, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;r2n;[35.9019377708435, 3.135906785618198];[1.4996, 0.0026];[1.5547, 0.0025];[1.4445, 0.0038];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6067, 0.0103];[0.327, 0.0152];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4118, 0.0053];[0.4272, 0.0057];[0.3964, 0.006];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6455, 0.016];[0.558, 0.0133];[0.634, 0.0413];[0.748, 0.0445];[0.946, 0.0287];[0.8803, 0.0069];[0.9092, 0.0085];[0.8515, 0.0062];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7408, 0.0107];[0.62, 0.0283];[0.808, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;sbr;[26.261437082290648, 3.547513687274641];[1.546, 0.0033];[1.5547, 0.0025];[1.5373, 0.0043];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.5965, 0.0094];[0.3128, 0.0154];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.418, 0.0063];[0.4272, 0.0057];[0.4087, 0.0069];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6349, 0.0129];[0.546, 0.0136];[0.638, 0.0331];[0.722, 0.0371];[0.938, 0.0204];[0.8785, 0.0063];[0.9092, 0.0085];[0.8479, 0.0097];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7303, 0.011];[0.596, 0.0233];[0.804, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;rnm;[24.37453842163086, 0.3045431693825769];[1.5496, 0.003];[1.5547, 0.0025];[1.5445, 0.0036];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6, 0.0086];[0.3184, 0.0134];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4212, 0.0062];[0.4272, 0.0057];[0.4152, 0.0069];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6375, 0.0096];[0.548, 0.0117];[0.638, 0.0331];[0.724, 0.0265];[0.942, 0.0279];[0.8909, 0.0062];[0.9092, 0.0085];[0.8727, 0.0081];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.729, 0.0089];[0.596, 0.0196];[0.82, 0.0283];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;no_reasoner;[24.721754455566405, 3.1219351383981557];[3.3469, 0.0019];[1.5521, 0.0039];[5.1416, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0027];[0.4265, 0.0055];[1.4023, 0.0];[0.6428, 0.0113];[0.558, 0.0172];[0.64, 0.0167];[0.726, 0.0185];[0.948, 0.016];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;dcr;[52.86586966514587, 4.549106204078724];[1.454, 0.0056];[1.5547, 0.0025];[1.3303, 0.0096];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6661, 0.0088];[0.4317, 0.0135];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4243, 0.0435];[0.4272, 0.0057];[0.3985, 0.0874];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.7133, 0.0275];[0.636, 0.0273];[0.732, 0.0325];[0.808, 0.0279];[0.96, 0.019];[0.6979, 0.0521];[0.9092, 0.0085];[0.4636, 0.1085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.8735, 0.0308];[0.796, 0.0528];[0.936, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;r2n;[56.45778093338013, 5.44757391616441];[1.4984, 0.0023];[1.5547, 0.0025];[1.4421, 0.0026];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.0074];[0.3259, 0.0116];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4116, 0.0066];[0.4272, 0.0057];[0.3961, 0.008];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.641, 0.0176];[0.55, 0.011];[0.636, 0.0356];[0.742, 0.0371];[0.956, 0.0206];[0.8811, 0.0053];[0.9092, 0.0085];[0.853, 0.0154];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.738, 0.025];[0.604, 0.0445];[0.824, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;sbr;[33.70566854476929, 9.891485110752157];[1.5547, 0.0025];[1.5547, 0.0025];[1.5547, 0.0025];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4272, 0.0057];[0.4272, 0.0057];[0.4272, 0.0057];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;rnm;[26.356243562698364, 0.15942874945577623];[1.5547, 0.0025];[1.5547, 0.0025];[1.5547, 0.0025];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6032, 0.0105];[0.3216, 0.0165];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4272, 0.0057];[0.4272, 0.0057];[0.4272, 0.0057];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.6373, 0.0091];[0.548, 0.0117];[0.634, 0.0307];[0.738, 0.0248];[0.938, 0.0214];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;1;no_reasoner;[22.8965087890625, 3.292112054897586];[2.6586, 0.0051];[0.1756, 0.0103];[5.1416, 0.0];[0.9923, 0.0012];[0.9847, 0.0023];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9086, 0.0045];[0.4149, 0.009];[1.4023, 0.0];[0.8141, 0.0276];[0.708, 0.0366];[0.908, 0.0349];[0.97, 0.019];[1.0, 0.0];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7339, 0.035];[0.3829, 0.0699];[3.085, 0.0];[0.8764, 0.0367];[0.792, 0.0574];[0.98, 0.0179];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;1;dcr;[28.793976402282716, 9.220355686913111];[0.1693, 0.0136];[0.1693, 0.0136];[0.162, 0.0136];[0.9914, 0.0022];[0.9832, 0.0045];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9941, 0.0019];[0.9883, 0.0042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3872, 0.0276];[0.3849, 0.0256];[0.3823, 0.0297];[0.8063, 0.0223];[0.696, 0.0258];[0.892, 0.0471];[0.97, 0.0303];[1.0, 0.0];[0.8377, 0.028];[0.738, 0.0426];[0.924, 0.0361];[0.986, 0.0185];[1.0, 0.0];[0.33, 0.0722];[0.348, 0.0689];[0.3048, 0.0759];[0.8783, 0.0397];[0.796, 0.0599];[0.968, 0.016];[1.0, 0.0];[1.0, 0.0];[0.9153, 0.0372];[0.848, 0.0652];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;1;r2n;[22.73638434410095, 0.7313650340704426];[0.1562, 0.0152];[0.1799, 0.0158];[0.1324, 0.0155];[0.9851, 0.0021];[0.9714, 0.0041];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9969, 0.0009];[0.9939, 0.0017];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.331, 0.0499];[0.333, 0.0476];[0.3291, 0.0525];[0.7892, 0.0434];[0.684, 0.0543];[0.86, 0.0482];[0.944, 0.0338];[1.0, 0.0];[0.9433, 0.0155];[0.906, 0.0196];[0.976, 0.0136];[0.986, 0.0102];[1.0, 0.0];[0.303, 0.0731];[0.3391, 0.0701];[0.2669, 0.0769];[0.8666, 0.0431];[0.776, 0.0709];[0.964, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.9576, 0.0269];[0.932, 0.0412];[0.984, 0.015];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;1;sbr;[31.07867064476013, 18.41942544189748];[0.1699, 0.0126];[0.1731, 0.0122];[0.1667, 0.0131];[0.9915, 0.0017];[0.9832, 0.0034];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9943, 0.0017];[0.9886, 0.0034];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0272];[0.4115, 0.0248];[0.4091, 0.0296];[0.8064, 0.0215];[0.698, 0.0264];[0.898, 0.0319];[0.964, 0.0196];[1.0, 0.0];[0.8352, 0.0245];[0.734, 0.0383];[0.934, 0.0287];[0.978, 0.0204];[1.0, 0.0];[0.3472, 0.0692];[0.3666, 0.0646];[0.3279, 0.0741];[0.8789, 0.0375];[0.792, 0.0614];[0.976, 0.015];[1.0, 0.0];[1.0, 0.0];[0.9097, 0.0383];[0.836, 0.0686];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;1;rnm;[22.21275782585144, 0.5496496045379057];[0.1711, 0.0113];[0.1718, 0.0114];[0.1704, 0.0112];[0.9917, 0.0009];[0.9836, 0.0017];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9932, 0.001];[0.9865, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4085, 0.0208];[0.4094, 0.0205];[0.4076, 0.0212];[0.8094, 0.0168];[0.702, 0.0248];[0.894, 0.0242];[0.974, 0.0196];[1.0, 0.0];[0.8149, 0.0135];[0.706, 0.0206];[0.908, 0.0204];[0.986, 0.015];[1.0, 0.0];[0.3533, 0.0719];[0.3625, 0.071];[0.3442, 0.0727];[0.8781, 0.0392];[0.792, 0.0601];[0.98, 0.0126];[1.0, 0.0];[1.0, 0.0];[0.8851, 0.0362];[0.8, 0.0593];[0.984, 0.015];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;3;no_reasoner;[34.608325719833374, 20.580935228876083];[2.6586, 0.0051];[0.1756, 0.0103];[5.1416, 0.0];[0.9923, 0.0012];[0.9847, 0.0023];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9086, 0.0045];[0.4149, 0.009];[1.4023, 0.0];[0.8141, 0.0276];[0.708, 0.0366];[0.908, 0.0349];[0.97, 0.019];[1.0, 0.0];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7339, 0.035];[0.3829, 0.0699];[3.085, 0.0];[0.8764, 0.0367];[0.792, 0.0574];[0.98, 0.0179];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;3;dcr;[50.59018077850342, 31.005569200344247];[0.1724, 0.0132];[0.1697, 0.0126];[0.1536, 0.0139];[0.9907, 0.0024];[0.9818, 0.0047];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9945, 0.0019];[0.989, 0.0041];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0453];[0.3668, 0.029];[0.4321, 0.0619];[0.8099, 0.0192];[0.706, 0.0242];[0.894, 0.0361];[0.964, 0.0185];[1.0, 0.0];[0.8634, 0.0343];[0.782, 0.0556];[0.936, 0.0196];[0.974, 0.0162];[1.0, 0.0];[0.3178, 0.076];[0.3366, 0.0711];[0.2774, 0.0814];[0.8764, 0.0335];[0.792, 0.0466];[0.972, 0.016];[1.0, 0.0];[1.0, 0.0];[0.9531, 0.0399];[0.92, 0.0727];[0.992, 0.0098];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;3;r2n;[31.578272819519043, 2.8899779169834785];[0.1585, 0.0141];[0.1754, 0.0144];[0.1416, 0.0143];[0.9853, 0.0025];[0.9712, 0.0047];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9945, 0.0014];[0.989, 0.0026];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3282, 0.0426];[0.3269, 0.0419];[0.3294, 0.0442];[0.7977, 0.0355];[0.696, 0.0413];[0.868, 0.0466];[0.956, 0.0372];[1.0, 0.0];[0.9518, 0.0109];[0.91, 0.0179];[0.996, 0.008];[0.998, 0.004];[1.0, 0.0];[0.2926, 0.063];[0.3426, 0.0677];[0.2427, 0.0594];[0.8659, 0.0388];[0.772, 0.064];[0.972, 0.016];[1.0, 0.0];[1.0, 0.0];[0.994, 0.008];[0.988, 0.016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;3;sbr;[42.177299451828006, 32.66534076682979];[0.1717, 0.0101];[0.1717, 0.0101];[0.1717, 0.0101];[0.9922, 0.0009];[0.9845, 0.0015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9922, 0.0009];[0.9845, 0.0015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0154];[0.4103, 0.0154];[0.4103, 0.0154];[0.8106, 0.0167];[0.7, 0.019];[0.904, 0.028];[0.974, 0.0185];[1.0, 0.0];[0.8106, 0.0167];[0.7, 0.019];[0.904, 0.028];[0.974, 0.0185];[1.0, 0.0];[0.3702, 0.0701];[0.3702, 0.0701];[0.3702, 0.0701];[0.8791, 0.038];[0.792, 0.0574];[0.976, 0.0196];[1.0, 0.0];[1.0, 0.0];[0.8791, 0.038];[0.792, 0.0574];[0.976, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;10;0.5;3;rnm;[25.61061120033264, 1.0551655061789789];[0.1717, 0.0101];[0.1717, 0.0101];[0.1717, 0.0101];[0.9922, 0.0009];[0.9845, 0.0015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9922, 0.0009];[0.9845, 0.0015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0154];[0.4103, 0.0154];[0.4103, 0.0154];[0.8106, 0.0167];[0.7, 0.019];[0.904, 0.028];[0.974, 0.0185];[1.0, 0.0];[0.8106, 0.0167];[0.7, 0.019];[0.904, 0.028];[0.974, 0.0185];[1.0, 0.0];[0.3702, 0.0701];[0.3702, 0.0701];[0.3702, 0.0701];[0.8791, 0.038];[0.792, 0.0574];[0.976, 0.0196];[1.0, 0.0];[1.0, 0.0];[0.8791, 0.038];[0.792, 0.0574];[0.976, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;1;no_reasoner;[46.831018400192264, 31.10629014413126];[2.5769, 0.0001];[0.0121, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8578, 0.0091];[0.3134, 0.0182];[1.4023, 0.0];[0.9284, 0.0056];[0.894, 0.0136];[0.954, 0.0136];[0.966, 0.012];[0.998, 0.004];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7245, 0.0361];[0.364, 0.0722];[3.085, 0.0];[0.9237, 0.0121];[0.892, 0.016];[0.932, 0.0271];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;1;dcr;[30.17042269706726, 1.5043248431193892];[0.0172, 0.0005];[0.0129, 0.0004];[0.0141, 0.0009];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2881, 0.016];[0.2796, 0.0134];[0.2891, 0.0201];[0.9282, 0.0098];[0.896, 0.0136];[0.946, 0.008];[0.96, 0.0167];[1.0, 0.0];[0.9458, 0.0171];[0.916, 0.0242];[0.97, 0.0167];[0.974, 0.012];[1.0, 0.0];[0.2893, 0.0628];[0.3137, 0.0628];[0.2575, 0.0635];[0.9207, 0.0109];[0.884, 0.0196];[0.94, 0.0219];[1.0, 0.0];[1.0, 0.0];[0.9557, 0.0213];[0.936, 0.032];[0.964, 0.015];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;1;r2n;[58.054865503311156, 49.67307078119192];[0.0211, 0.0012];[0.0122, 0.0001];[0.0299, 0.0024];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9985, 0.0004];[0.9969, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.253, 0.0135];[0.2469, 0.0134];[0.2591, 0.0155];[0.9398, 0.0085];[0.914, 0.0136];[0.952, 0.004];[0.968, 0.0117];[1.0, 0.0];[0.9653, 0.012];[0.936, 0.0215];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2406, 0.0377];[0.2987, 0.0536];[0.1826, 0.0247];[0.9173, 0.0089];[0.876, 0.015];[0.948, 0.0325];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;1;sbr;[25.133668899536133, 0.700356843529184];[0.0154, 0.0004];[0.0137, 0.0002];[0.0171, 0.0009];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2941, 0.0158];[0.2936, 0.0152];[0.2946, 0.0171];[0.9178, 0.0206];[0.88, 0.031];[0.94, 0.0126];[0.96, 0.0126];[1.0, 0.0];[0.9461, 0.0202];[0.908, 0.0349];[0.98, 0.0089];[0.994, 0.0049];[1.0, 0.0];[0.2759, 0.0538];[0.3274, 0.0669];[0.2244, 0.0434];[0.9155, 0.0123];[0.876, 0.015];[0.932, 0.0204];[1.0, 0.0];[1.0, 0.0];[0.9657, 0.0194];[0.944, 0.032];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;1;rnm;[50.6394145488739, 38.55526056161609];[0.0131, 0.0001];[0.0122, 0.0001];[0.0139, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2961, 0.0188];[0.3041, 0.0199];[0.2882, 0.0184];[0.9296, 0.0086];[0.896, 0.0162];[0.954, 0.0102];[0.966, 0.0102];[1.0, 0.0];[0.9351, 0.0078];[0.898, 0.016];[0.964, 0.015];[0.994, 0.008];[1.0, 0.0];[0.2996, 0.0545];[0.3358, 0.0704];[0.2635, 0.0416];[0.9175, 0.007];[0.88, 0.0126];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.926, 0.0085];[0.88, 0.0126];[0.984, 0.0233];[1.0, 0.0];[1.0, 0.0]
